Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6667.121 Mobile Safari/537.36 Telegram-Android/12.1.0 (Samsung GT-I9100P; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36 Telegram-Android/11.8.1 (Samsung SM-G3518; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6635.101 Mobile Safari/537.36 Telegram-Android/12.1.0 (Samsung SC-05L; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.6998.135 Mobile Safari/537.36 Telegram-Android/11.5.3 (OnePlus BE2029; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6667.95 Mobile Safari/537.36 Telegram-Android/12.1.0 (Samsung SM-J500N0; Android 15; SDK 35; MEDIUM)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.121 Mobile Safari/537.36 Telegram-Android/12.3.0 (Samsung GT-I9308; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.6998.99 Mobile Safari/537.36 Telegram-Android/12.4.1 (Samsung SGH-T889V; Android 15; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.112 Mobile Safari/537.36 Telegram-Android/11.6.1 (Tecno TECNO CM7; Android 12; SDK 32; MEDIUM)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.6998.135 Mobile Safari/537.36 Telegram-Android/12.0.0 (Samsung SM-T878U; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6635.101 Mobile Safari/537.36 Telegram-Android/12.3.0 (Tecno TECNO R8O; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6667.95 Mobile Safari/537.36 Telegram-Android/12.0.0 (Samsung nautilus; Android 13; SDK 33; MEDIUM)
Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.134 Mobile Safari/537.36 Telegram-Android/12.5.2 (Samsung SAMSUNG-SGH-I407; Android 16; SDK 36; HIGH)
Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.78 Mobile Safari/537.36 Telegram-Android/11.8.1 (Samsung SHV-E310S; Android 12; SDK 32; MEDIUM)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6667.121 Mobile Safari/537.36 Telegram-Android/12.0.0 (Samsung SM-A505G; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.6834.79 Mobile Safari/537.36 Telegram-Android/12.4.1 (Samsung SM-E7009; Android 15; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 11; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6635.101 Mobile Safari/537.36 Telegram-Android/11.6.1 (Samsung GT-S6500L; Android 11; SDK 30; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.6834.163 Mobile Safari/537.36 Telegram-Android/11.5.3 (Samsung SM-N910L; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6667.95 Mobile Safari/537.36 Telegram-Android/12.3.0 (Samsung GT-S7390; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6635.101 Mobile Safari/537.36 Telegram-Android/12.2.1 (OnePlus CPH2415; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36 Telegram-Android/12.1.0 (Samsung SM-N930F; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.6998.135 Mobile Safari/537.36 Telegram-Android/11.6.1 (Samsung GT-I9515; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.121 Mobile Safari/537.36 Telegram-Android/11.7.0 (Tecno TECNO CG6; Android 15; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.100 Mobile Safari/537.36 Telegram-Android/11.5.3 (Samsung SM-G925X; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6667.95 Mobile Safari/537.36 Telegram-Android/11.6.1 (Xiaomi MI CC 9; Android 15; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6667.75 Mobile Safari/537.36 Telegram-Android/11.6.1 (Samsung SM-A605FN; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.6998.99 Mobile Safari/537.36 Telegram-Android/11.6.1 (OnePlus CPH2399; Android 15; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.78 Mobile Safari/537.36 Telegram-Android/12.0.0 (Samsung SM-G715FN; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6635.101 Mobile Safari/537.36 Telegram-Android/12.1.0 (Samsung GT-S5570I; Android 15; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.111 Mobile Safari/537.36 Telegram-Android/12.3.0 (Xiaomi 25010PN30G; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.111 Mobile Safari/537.36 Telegram-Android/12.3.0 (Samsung SM-G360V; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.6998.99 Mobile Safari/537.36 Telegram-Android/12.1.0 (Tecno TECNO KC1; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.6834.163 Mobile Safari/537.36 Telegram-Android/11.6.1 (Samsung SAMSUNG-SM-G850A; Android 15; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.112 Mobile Safari/537.36 Telegram-Android/12.5.2 (Samsung SM-S948N; Android 15; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36 Telegram-Android/12.3.0 (Xiaomi 25113PN0EI; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6635.101 Mobile Safari/537.36 Telegram-Android/11.6.1 (Samsung SM-X205N; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.120 Mobile Safari/537.36 Telegram-Android/11.6.1 (Samsung SM-N920T; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6635.90 Mobile Safari/537.36 Telegram-Android/11.7.0 (Samsung SHW-M500W; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.121 Mobile Safari/537.36 Telegram-Android/12.2.1 (Samsung SGH-I467M; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.121 Mobile Safari/537.36 Telegram-Android/11.7.0 (Samsung SM-P605L; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.6834.79 Mobile Safari/537.36 Telegram-Android/12.0.0 (OnePlus CPH2719; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.100 Mobile Safari/537.36 Telegram-Android/12.0.0 (Samsung GT-S6310B; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.134 Mobile Safari/537.36 Telegram-Android/12.0.0 (Samsung SAMSUNG-SM-J320AZ; Android 15; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6667.75 Mobile Safari/537.36 Telegram-Android/12.2.1 (Samsung GT-S5360T; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.6834.79 Mobile Safari/537.36 Telegram-Android/12.1.0 (Samsung SM-N900S; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.134 Mobile Safari/537.36 Telegram-Android/11.6.1 (Samsung SM-G9708; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6635.90 Mobile Safari/537.36 Telegram-Android/12.1.0 (Samsung SM-A015F; Android 13; SDK 33; MEDIUM)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.134 Mobile Safari/537.36 Telegram-Android/12.1.0 (Samsung GT-I9100M; Android 13; SDK 33; MEDIUM)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6635.101 Mobile Safari/537.36 Telegram-Android/11.6.1 (Samsung SM-J330L; Android 13; SDK 33; MEDIUM)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.134 Mobile Safari/537.36 Telegram-Android/12.0.0 (Samsung SM-T813; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6635.101 Mobile Safari/537.36 Telegram-Android/11.5.3 (Samsung SM-G990B2; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.78 Mobile Safari/537.36 Telegram-Android/11.5.3 (Samsung SM-C700X; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.6998.99 Mobile Safari/537.36 Telegram-Android/11.6.1 (Samsung SM-J600N; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.6834.79 Mobile Safari/537.36 Telegram-Android/12.5.2 (Samsung GT-S5280; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6667.121 Mobile Safari/537.36 Telegram-Android/11.5.3 (Samsung SM-C101; Android 12; SDK 32; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.134 Mobile Safari/537.36 Telegram-Android/12.4.1 (Samsung SM-X406B; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6635.90 Mobile Safari/537.36 Telegram-Android/11.7.0 (Tecno TECNO CD6S; Android 16; SDK 36; HIGH)
Mozilla/5.0 (Linux; Android 11; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.6998.135 Mobile Safari/537.36 Telegram-Android/12.1.0 (Samsung SAMSUNG-SM-J727AZ; Android 11; SDK 30; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6667.121 Mobile Safari/537.36 Telegram-Android/11.5.3 (Samsung SM-J410F; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.6998.135 Mobile Safari/537.36 Telegram-Android/12.5.2 (Samsung GT-I9060M; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.121 Mobile Safari/537.36 Telegram-Android/11.7.0 (Samsung SM-T815N0; Android 15; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.78 Mobile Safari/537.36 Telegram-Android/12.3.0 (Samsung SM-A236V; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6667.75 Mobile Safari/537.36 Telegram-Android/12.1.0 (Samsung SM-T230; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.121 Mobile Safari/537.36 Telegram-Android/12.1.0 (Samsung SM-T230NZ; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6635.101 Mobile Safari/537.36 Telegram-Android/11.8.1 (Samsung SM-T825; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6667.75 Mobile Safari/537.36 Telegram-Android/11.8.1 (Samsung SM-S721U1; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.111 Mobile Safari/537.36 Telegram-Android/12.5.2 (Samsung SM-J700K; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.112 Mobile Safari/537.36 Telegram-Android/12.2.1 (Samsung SM-J337AZ; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.60 Mobile Safari/537.36 Telegram-Android/12.4.1 (Samsung GT-P1010; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.135 Mobile Safari/537.36 Telegram-Android/12.3.0 (Google Pixel XL; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.78 Mobile Safari/537.36 Telegram-Android/12.2.1 (Samsung SM-A307GN; Android 15; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.135 Mobile Safari/537.36 Telegram-Android/11.8.1 (OnePlus PHP110; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6635.101 Mobile Safari/537.36 Telegram-Android/11.6.1 (Samsung SM-T867R4; Android 12; SDK 32; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.6998.99 Mobile Safari/537.36 Telegram-Android/11.6.1 (Tecno TECNO AD10; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.78 Mobile Safari/537.36 Telegram-Android/11.7.0 (Samsung SM-N970U; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6635.101 Mobile Safari/537.36 Telegram-Android/11.7.0 (Samsung SM-P555S; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.6834.163 Mobile Safari/537.36 Telegram-Android/11.7.0 (Samsung GT-S7572; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.135 Mobile Safari/537.36 Telegram-Android/12.5.2 (Samsung SM-G889F; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.78 Mobile Safari/537.36 Telegram-Android/12.2.1 (Google brask; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.111 Mobile Safari/537.36 Telegram-Android/11.5.3 (Samsung SM-F9680; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.111 Mobile Safari/537.36 Telegram-Android/12.4.1 (Samsung SM-S536DL; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.6834.79 Mobile Safari/537.36 Telegram-Android/12.2.1 (Samsung SM-F926N; Android 15; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.134 Mobile Safari/537.36 Telegram-Android/12.5.2 (Samsung SM-A505FN; Android 12; SDK 32; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.6998.99 Mobile Safari/537.36 Telegram-Android/11.6.1 (Samsung SAMSUNG-SGH-I317; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.100 Mobile Safari/537.36 Telegram-Android/11.5.3 (Samsung GT-S5310N; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.6834.79 Mobile Safari/537.36 Telegram-Android/11.7.0 (Samsung SAMSUNG-SM-G925A; Android 15; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.121 Mobile Safari/537.36 Telegram-Android/12.1.0 (Samsung SGH-I717M; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.60 Mobile Safari/537.36 Telegram-Android/11.8.1 (Samsung SM-M166P; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.6998.135 Mobile Safari/537.36 Telegram-Android/12.3.0 (Xiaomi MiBOX1S; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6667.121 Mobile Safari/537.36 Telegram-Android/12.1.0 (Samsung SM-S906U; Android 15; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 11; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.121 Mobile Safari/537.36 Telegram-Android/12.1.0 (Samsung SM-T387P; Android 11; SDK 30; HIGH)
Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6667.121 Mobile Safari/537.36 Telegram-Android/11.5.3 (Samsung GT-S6102E; Android 15; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.6998.99 Mobile Safari/537.36 Telegram-Android/12.4.1 (Samsung SM-T867R4; Android 13; SDK 33; MEDIUM)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.134 Mobile Safari/537.36 Telegram-Android/12.1.0 (Samsung SM-A606Y; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.121 Mobile Safari/537.36 Telegram-Android/12.0.0 (Samsung SM-T530NN; Android 16; SDK 36; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.112 Mobile Safari/537.36 Telegram-Android/11.5.3 (Samsung SM-T825C; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.60 Mobile Safari/537.36 Telegram-Android/11.5.3 (Samsung SM-T210L; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.111 Mobile Safari/537.36 Telegram-Android/12.4.1 (Xiaomi 2311BPN23C; Android 15; SDK 35; MEDIUM)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.7103.60 Mobile Safari/537.36 Telegram-Android/11.8.1 (Samsung SM-S357BL; Android 13; SDK 33; MEDIUM)
Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.135 Mobile Safari/537.36 Telegram-Android/11.7.0 (Samsung SM-M045F; Android 15; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6667.121 Mobile Safari/537.36 Telegram-Android/12.2.1 (Samsung SM-S937U; Android 12; SDK 32; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.121 Mobile Safari/537.36 Telegram-Android/11.6.1 (Samsung SM-A266M; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.120 Mobile Safari/537.36 Telegram-Android/12.2.1 (Samsung SM-S721W; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.121 Mobile Safari/537.36 Telegram-Android/11.8.1 (Samsung SM-J415GN; Android 12; SDK 32; HIGH)
Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6667.121 Mobile Safari/537.36 Telegram-Android/12.2.1 (Samsung SM-J260M; Android 15; SDK 35; MEDIUM)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.100 Mobile Safari/537.36 Telegram-Android/11.5.3 (Samsung SM-S901U1; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.134 Mobile Safari/537.36 Telegram-Android/11.8.1 (Samsung GT-I9505; Android 13; SDK 33; MEDIUM)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.6834.79 Mobile Safari/537.36 Telegram-Android/11.7.0 (Samsung SM-T813; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 11; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6635.90 Mobile Safari/537.36 Telegram-Android/11.8.1 (Samsung SM-T385L; Android 11; SDK 30; MEDIUM)
Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.100 Mobile Safari/537.36 Telegram-Android/12.5.2 (Tecno TECNO CF7; Android 12; SDK 32; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36 Telegram-Android/12.4.1 (Xiaomi lotus; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6667.121 Mobile Safari/537.36 Telegram-Android/12.3.0 (Samsung SM-J410G; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.135 Mobile Safari/537.36 Telegram-Android/11.5.3 (Samsung SHV-E170S; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6667.121 Mobile Safari/537.36 Telegram-Android/12.1.0 (OnePlus Oneplus_Dosa_IN; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6667.75 Mobile Safari/537.36 Telegram-Android/12.5.2 (Google Pixel Slate; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.121 Mobile Safari/537.36 Telegram-Android/12.5.2 (Samsung SM-G600F; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.134 Mobile Safari/537.36 Telegram-Android/11.6.1 (Tecno TECNO CI6n; Android 12; SDK 32; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6635.101 Mobile Safari/537.36 Telegram-Android/11.5.3 (Xiaomi 2308CPXD0C; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.111 Mobile Safari/537.36 Telegram-Android/12.4.1 (Samsung GT-S6012B; Android 15; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.120 Mobile Safari/537.36 Telegram-Android/11.6.1 (Samsung SM-G925K; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6667.75 Mobile Safari/537.36 Telegram-Android/11.8.1 (Samsung SM-X926C; Android 13; SDK 33; HIGH)
